Grundzüge des Umweltrechts;8594;505;Süd;Bayern;;Memmingen;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;23;32000;28800;2020-10-01
Grundzüge des Umweltrechts;8594;506;Süd;Bayern;;München;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;22;32000;28800;2020-10-01
Grundzüge des Umweltrechts;8594;507;Süd;Bayern;;Nürnberg;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;24;32000;28800;2020-10-01
Grundzüge des Umweltrechts;8594;508;Süd;Bayern;;Passau;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;42;32000;28800;2020-10-01
Grundzüge des Umweltrechts;8594;509;Süd;Bayern;;Regensburg;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;25;32000;28800;2020-10-01
Grundzüge des Umweltrechts;8594;510;Süd;Bayern;;Rosenheim;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;28;32000;28800;2020-10-01
Grundzüge des Umweltrechts;8594;511;Süd;Bayern;;Schwandorf;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;39;32000;28800;2020-10-01
Grundzüge des Umweltrechts;8594;512;Süd;Bayern;;Schweinfurt;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;36;32000;28800;2020-10-01
Grundzüge des Umweltrechts;8594;465;Ost;Brandenburg;;Cottbus;2020-10-05;1;2020-10-05 09:00:00;2020-10-05 15:30:00;48;24000;21600;2020-09-14
Grundzüge des Umweltrechts;8594;466;Ost;Brandenburg;;Elsterwerda;2020-10-05;1;2020-10-05 09:00:00;2020-10-05 15:30:00;54;24000;21600;2020-09-14
Grundzüge des Umweltrechts;8594;412;Ost;Brandenburg;;Frankfurt/Oder;2020-10-05;1;2020-10-05 09:00:00;2020-10-05 15:30:00;50;24000;21600;2020-09-14
Grundzüge des Umweltrechts;8594;416;Ost;Brandenburg;;Joachimsthal;2020-10-05;1;2020-10-05 09:00:00;2020-10-05 15:30:00;47;24000;21600;2020-09-14
Grundzüge des Umweltrechts;8594;467;Ost;Brandenburg;;Lübben;2020-10-05;1;2020-10-05 09:00:00;2020-10-05 15:30:00;52;24000;21600;2020-09-14
Grundzüge des Umweltrechts;8594;468;Ost;Brandenburg;;Neuruppin;2020-10-26;1;2020-10-26 09:00:00;2020-10-26 15:30:00;51;24000;21600;2020-10-05
Grundzüge des Umweltrechts;8594;469;Ost;Brandenburg;;Perleberg;2020-10-26;1;2020-10-26 09:00:00;2020-10-26 15:30:00;49;24000;21600;2020-10-05
Grundzüge des Umweltrechts;8594;472;Ost;Brandenburg;;Potsdam;2020-10-26;1;2020-10-26 09:00:00;2020-10-26 15:30:00;46;24000;21600;2020-10-05
Grundzüge des Umweltrechts;8594;470;Ost;Brandenburg;;Prenzlau;2020-10-26;1;2020-10-26 09:00:00;2020-10-26 15:30:00;45;24000;21600;2020-10-05
Grundzüge des Umweltrechts;8594;471;Ost;Brandenburg;;Templin;2020-10-26;1;2020-10-26 09:00:00;2020-10-26 15:30:00;53;24000;21600;2020-10-05
Grundzüge des Umweltrechts;8594;473;Ost;Berlin;;Berlin;2020-10-06;1;2020-10-06 09:00:00;2020-10-06 15:30:00;44;24000;21600;2020-09-15
Grundzüge des Umweltrechts;8594;513;West;Bremen;;Bremen;2020-10-28;1;2020-10-28 09:00:00;2020-10-28 15:30:00;55;29000;26100;2020-10-07
Grundzüge des Umweltrechts;8594;525;West;Hessen;;Alsfeld;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;63;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;514;West;Hessen;;Darmstadt;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;65;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;515;West;Hessen;;Frankfurt;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;58;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;516;West;Hessen;;Fulda;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;57;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;517;West;Hessen;;Gießen;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;64;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;518;West;Hessen;;Kassel;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;61;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;519;West;Hessen;;Korbach;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;60;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;520;West;Hessen;;Limburg;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;67;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;521;West;Hessen;;Marburg;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;59;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;522;West;Hessen;;Rüsselsheim;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;62;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;523;West;Hessen;;Wetzlar;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;66;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;524;West;Hessen;;Wiesbaden;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;68;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;526;West;Hamburg;;Hamburg;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;56;29000;26100;2020-09-10
